OK if your a computer Geek,0
Dick Sucks!,0
Superior Donuts,0
"watchable, but not at the level of Get Shorty the series",1
The Worst Kind of Cheese,0
"Fantastic Writing, Rings True",1
Going South,0
"Has all the good reasons to watch this psychological crime series, especially Elba",1
"I don't get it, nor do I want to",0
Friends?,1
A mutant soap opera,1
Loving it,1
Colleen Ballinger has brought Miranda to TV in the most amazing way!,0
I was not waiting to see a comedy.,1
Why?,1
Unexpected Surprise!,1
A Fast-Paced Hot Mess,0
Great Series...!,0
Finally,1
My New Favorite Show,0
New Comedy with Excellent Potential,0
We liked it!,0
Steady degradation into formulaic mediocrity,1
Hard Reset.,1
Entertaining,0
No. Just...no.,1
What was a good series is now spoiled,1
Every Actor a Pro/ Every Episode a Laugh,0
Best New Show This Season,0
Avi says hi,1
Start with season 3,1
Thrilling TV!,0
This Show is A Gift!,1
Really disappointing,0
Horrible show!!!,0
Last series I will see thru ScyFy; they just kill anything that moves on.,0
New Season,0
Just LMAO!!!!,1
Brilliant but not for everyone...,1
"Well, its not the worst thing in the world, but...",0
"It's sort of good, I guess",1
Sam Rockwell and Bill Burr what else do you need to know?,1
Official US Menthality ( in such Style of Movie/TV ) at its best!,0
After 5 seasons of Person Of Interest I think this concept has been worked to death,0
fantastic series,0
"Another show pushing a ""progressive"" agenda",0
"Love Maria Bamford, love this amazing show!",0
"Great show, entertaining.",1
great show until season 5,1
I had high hopes for this one,1
Welcome Surprise,0
"This is no ""The Exorcist""",0
Best series ever.,0
Caitrona Balfe as Claire...awful acting,1
One of the best sitcoms in recent memory,1
Season 2 Unwatchable,1
Great concept - sadly wasted,1
Suprisingly good!,0
...and so the GOOD GUYS are...,0
Compelling crime drama with extraordinary performances...,1
"Meh. Season 1 OK. Season 2 is worse. (Edited, Season 2 unredeamably bad)",0
Two most irritating characters to build a show around,0
America's Funniest Home Videos for the Youtube Generation,1
"A Topical, Character-driven Chucklefest",0
Awsome!,1
Funny if you can get past the total UNreality & 2 broke girls knock-off,0
A Beautiful Waste of a Lot of Talent.,0
"First season great, 2nd stinks",1
Season 2: Still better than Season 8 of The Walking Dead,0
Outstanding,0
Wait and see,0
Keep The Split together.,1
Another overtly PC trainwreck,1
not good series so much details on other people rather than Einstein's hismself and his thoughts,1
Can't con her this time around...,1
Love the New Gong Show,1
Refreshing & Romantic,1
The Wachowskis are too high on themselves,0
Dr Smith is so annoying,1
INSECURE has left me DISAPPOINTED.,1
Good storylines,0
Another one off the conveyor belt!,1
Awesome. Funny. Great set-up.,1
Went from great to wtf,0
Terrible mess coz of the wannabe Priyanka. She is a horrible actor.,0
Well that went downhill quick.,1
Prime Time Soap Opera Drivel,0
It's Good Enough,1
Another...'this is how Hollywood Works' Show,0
ABC does it great!,0
When good writing shows itself.,0
This is for Michael about his Coffee Shop experience.,0
so you think you can dance,1
Love this series!!,0
Such a disappointment,0
I love it!,1
The best tv show I've seen in a while.,0
Fantastic,1
The Mist (2017) a strong F*ck you out of ten.,0
Don't listen to the less than 1% of these ignorant 911 operators that are whining .. it's just a job to them.. the rest of us are about the REAL people we help,1
I just don't see the point in this,1
funny and truthful but also filthy and nasty,1
This is no SOA (Sons of Anarchy),1
"What is going on? I'm still watching, but must suffer through SOAP OPERA emotional nonsense! HELP",1
is it weird that i didn't even giggle during the whole thing !!! :P,0
It's Jackass for the Internet Crowd,1
Risen from the Graves,0
How is this funny?,1
incomplete,0
Get This On the Air!,1
So great!,1
Underrated gem on television,1
Terrible!,0
Starts well then gets chewy,1
Great until the 2 hour Season Finale,0
Most moving performance,1
Don't take it seriously - I'm only watching it to wonder where it could possibly go next,1
"If the premise appeals to you, stick with it!",0
What a joke,1
Crash,0
Would it be considered a hate crime if I hate this show?,1
Might work better as a comedy,1
final episode was amazing,0
"Love the show, Hate the laugh track",0
funniest show on TV,1
The Crossing,0
OMG this is just bad,1
Show is racist,1
Gorgeous! Best Series of 2015!,0
Fantastic production,1
BORING,1
"Ricci, Hoflin and Straithairn Save The Day!",0
Fairly good TV - better than most,1
BYE FELECIA I MEAN LAWRENCE,1
Get drunk. Party. Eat. Roommate fight. Apologize. Repeat.,1
Love the show but....,0
Spectacular Show,0
I used to like Ellen,1
Please dont Cancel,0
Couldn't stop watching...,0
Review of 9JKL,0
Best show on afternoon tv,0
"Starts Slow, but Finishes Amazing",1
Falls short from its potential.,0
Quantico...what a mess.,0
Not bad at all.,0
not a good view of reality,0
Good but can be great,0
Sadly cancelled :(,1
"At best, pitiful tripe",0
The anti Trump bias sticks in the craw,1
Bring back Code Black!,0
Unexpected,0
Infuriating and Righteous,1
right on,1
Maggie Pierce,1
I just finished Watching Every Episode,0
Annoying at best.,0
Great storyline and acting!,0
Great!,0
Why this show beats the Daily Show,1
It Grows on You,0
Different and edgy,1
angelina queen of sharts,1
very good show!,0
If These Were My Children I Would Run Away,0
Why go down the street when you could go down the hall?,0
Best Science Fiction since long time,0
PAINFUL.,0
Amazing Show,1
Highly recommended,0
great character,1
LOVE THIS SHOW!,1
"Bad dialogue, stupid writing",1
I don't know why everyone gives this show a great rating...,1
One of the best comedies of the year,1
"My childhood, my neighborhood!",1
Derivative but very personal,0
Show about a horrid girl who is delusional and thinks she can sing and act,0
It really is that bad,0
Love this show! Poor ratings due to soap-lover sour-grapes!,0
Really really bad,1
Sense8 was awful.,0
Great start to one epic fantasy,0
"Decent, but Brings Nothing New to the Table",0
This show is crazy,1
Season 2,1
Without a doubt the best Medial Drama I have ever seen,0
The worst writer and script I ever seen,0
"This is getting worse, do they even do a little google search?",0
Well at least this mystery show ended without too much of a cliff-hanger,0
Absolutely dreadful,1
Don't waste your time.,0
The highest production values but... where is it going?,0
Extremely good show but also extremely violent,1
"Bring back Downward Dog, please!",0
Great show!,1
Season 1 was phenomenal 2 not quite as good,1
This show deserves much higher ratings,1
Just terrible...,1
Brilliant...pathetic it has been canned!!!!,0
Politics aside,0
Feminist Twilight reboot,1
Hilarious,1
Rise is a Rising star,0
Dirk Gently seen through the lens of Hitchhikers' Guide,0
Getting worse and worse!,1
"Interesting, compelling and absorbing",1
Love love this show,1
Don't waste your life hours.,0
Awesome,0
Bring it back.,0
This is how I like my news.,1
"Use to love this show, now I kinda like it.",1
Second season so much better!!!,1
This is not the Tick I know and love.,1
Not Daniels best work.,1
I don't understand how anyone could think this is a good TV series,0
Maybe The Only Comedy on TV That's Actually Funny,1
Worst Show of the Year,0
Give them another chance,0
.. slow start... second half of the episodes coming through,0
First half was ... full of injustice to The Tick.,1
A great parody that can stand on its own two legs,1
Stop using guest writers!,1
So disappointed,1
Almost totally unlikeable,1
It´s a solid 7.5 perhaps a 8,1
Terrible terrible show,0
Jenji Cohen-esque,1
My Angel,1
It couldn't be any worse and it won't be missed.,0
Have you watched this yet? Its fantastic!,0
The Descent of Jimmy McGill,1
was really good,0
Disappointed,1
"perhaps unintentionally showing the rot at the heart of the ""american dream""",1
Back to how it was...,1
"Seriously, where are all these positive reviews coming from?!",1
Top Notch,1
Lifeless,1
"Has that unique ""real"" Star Trek",1
Quite Possibly the Most Technically Inaccurate Show on TV Today,0
...the hell?,0
Don't watch,1
A wonderful addition to a wonderful movie!,1
"Love, love QOS",1
"Baseball, sex and a tragic life - but is it sustainable, yes, irony.",1
Excellent show with great potential..Hopeful for season 2,0
The main actress was not right for the role,0
Please let there be a Season 2,0
What could have been,1
She's all over the place.,1
A Remake of House of Cards,1
I absolutely love this!!,0
Disappointing,1
Biased and Islamic apologist,0
Be easy...,1
"I liked it a lot, actually",0
What a way to ruin a perfect story,1
Best written show EVER,0
What a waste of a good book.,0
Shouldn't have cancelled this show,0
Hope this show is renewed,0
"Superb modern spy series, the best on TV in a very long time.",1
Raw and Refreshing,1
Greatest show on Earth!,0
Suits!,1
Suspense with Intelligent Dialogue,1
Laugh Track (really),0
Great Show,1
"A slow start, but it gets there",0
Better than X-Factor by a long shot,1
"Basic, boring, disappointing",0
What went wrong,1
"Too much blood, too slow, too little charm, too many pinched ideas",0
"Never seen him before, but this guy is hilarious!",0
Season 3 has got off to a very bad start from where I am sitting,1
Hilarious and witty!,1
Fresh and good like springtime.,0
Barry Kills!,1
This series had promise but fell apart after the first 4 episodes.,0
Impressed,0
Awesome!!!!,1
Series 2 is a drag,1
Old story new cast,1
If Supernatural was borderline unwatchable...,1
Worst of the 3,0
The most Amazing drama in Netflix!,0
Trite garbage for young idiots who think awkwardness is humour.,0
Another Spin-off,0
Most disappointing,1
My Thoughts Episode 1.,0
Too much negativity,1
Disjointed will make you feel just that.,0
Good concept hindered by poor writing.,0
So Wrong,1
Great start with a disappointing ending,0
Strong Second Season,0
Way Off Base,1
Loved it!,0
Amazing show! Watched all the series and was very impressed wanting more,1
Otto Outstandng,0
Lost Plot with propagation of Lies,0
Saw and loved the film well before any of these commentators...,1
Unfortunate this show now going downhill,1
"I adored it, very funny and some jokes you almost miss",0
SAVELUCIFER,0
Tremendous!,1
"It's entertaining, has an estelar cast and outstanding acting.",0
Manifestos and naive content.,1
Where LOST and Twin Peaks meet eachother ...,0
Someone Help Chris Elliott,1
The best show ever!,1
New hit show,0
"Used to be great, now sucks",0
Slightly better than average,0
The best wacky sitcom out there!,1
The only thing I love,1
Going downhill fast,1
"Finally, a really funny show",0
All i can say ...,0
WHY IS THIS CXL'D?!!,0
"The idea might have worked, but both the fauna and humans are far from engaging",0
Probably the worst TV shows of this year,0
Best show on afternoon tv,0
Strangely unoriginal,1
A Ridiculous Travesty,1
Historical inaccuracies - Oh the humanity!,1
"Weak, but Ron Livingston May Save It",1
Promising,0
Getting Away with More than Murder,1
It's damn near perfect,0
What happened to Alex Karev?,1
AMAZING,1
You should skip Class,0
"Funny, sexy, well-casted",0
Cindy Campbell and Juno's stepmother = the perfect comedy duo!,1
Perfect,0
Disappointed,1
"rubbish plot, bad direction",0
Bad enough to consider cancelling Netflix,0
Something new,0
A show out of this world - literally...,0
Loved it and very disappointed it has been cancelled,0
Excellent idea,0
Not the old Will and Grace,1
Pop Culture Thoughts - Season 1,0
Fantastic!,0
The Orville is on the right star trek,1
Really Wanted to Like This...,1
Don't be fooled - this is awful.,0
Even more cringe worthy than funny,1
Terrible show. It should be canceled immediately,1
One of the Best,0
So Close,0
.. this show should stay for awhile..,1
It is NOT a parody - it's an hommage,1
Sunglasses required.,1
Such a good show so far!,1
It's hard to tell who revolutionized TV more: Ryan Murphy or Alan Ball,0
stupid fun!,0
"Plesantly Surprised! Great writing, actors, and intense story lines. Good Show!",0
Such a waste of time,1
Boresanne,1
Worst Series Ever,0
I liked it,1
Getting old and tired,1
"Pretentious, commercial peace of crap",0
Four Stars For Production Only,1
Really really disappointing,0
What happened?,0
Great memories and a great show!,1
"I'm losing it! ... no, it's worse than that ... it's gone under!",1
Lost its way,0
William Zabka steals the show!,1
Roseanne Sucks!,0
Horrible. It can only get better.,1
plenty of other shows to watch,1
UN-Realistic Show about Firefighters,1
Where's the Animation?,1
Boring,0
only spoiling the first 5 minutes of the first episode,1
